SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SEASON,SURVEY,YEAR,LENGTH,WEIGHT,pred,K_rel
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,33.00,0.285,0.3425291134,0.8320460622
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,33.00,0.337,0.3425291134,0.9838579754
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,33.00,0.354,0.3425291134,1.0334887931
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,34.00,0.355,0.3765468286,0.9427778247
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,34.00,0.355,0.3765468286,0.9427778247
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,35.00,0.434,0.4128082812,1.0513354982
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,35.00,0.396,0.4128082812,0.9592830814
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,35.00,0.397,0.4128082812,0.9617055134
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,35.00,0.457,0.4128082812,1.1070514348
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,35.00,0.358,0.4128082812,0.8672306645
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,36.00,0.468,0.4513909886,1.0367951772
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,36.00,0.460,0.4513909886,1.0190721828
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,37.00,0.450,0.4923728496,0.9139415392
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,37.00,0.441,0.4923728496,0.8956627084
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,37.00,0.527,0.4923728496,1.0703270915
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,38.00,0.507,0.5358321356,0.9461918506
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,38.00,0.549,0.5358321356,1.0245746075
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,38.00,0.489,0.5358321356,0.9125992405
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,38.00,0.565,0.5358321356,1.0544347053
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,38.00,0.559,0.5358321356,1.0432371686
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,39.00,0.741,0.5818474823,1.2735296147
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,40.00,0.631,0.6304978817,1.0007963838
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,41.00,0.741,0.6818626742,1.086729085
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,41.00,0.713,0.6818626742,1.0456650979
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,41.00,0.630,0.6818626742,0.9239397079
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,42.00,0.679,0.7360215419,0.9225273464
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,43.00,0.910,0.7930545014,1.1474621207
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,43.00,0.730,0.7930545014,0.9204915913
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,44.00,0.791,0.8530418971,0.9272698125
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,44.00,0.793,0.8530418971,0.9296143632
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,44.00,0.890,0.8530418971,1.0433250735
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,44.00,0.865,0.8530418971,1.0140181894
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,45.00,0.994,0.9160643951,1.0850765572
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,46.00,0.973,0.9822029768,0.9906302699
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,46.00,1.038,0.9822029768,1.0568080372
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,48.00,0.938,1.1241538607,0.8344053539
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,48.00,1.016,1.1241538607,0.9037908737
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,48.00,1.040,1.1241538607,0.9251402644
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,48.00,1.106,1.1241538607,0.9838510889
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,48.00,1.036,1.1241538607,0.9215820327
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,49.00,1.194,1.2001296524,0.9948925082
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,49.00,1.256,1.2001296524,1.0465535932
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,50.00,1.348,1.2795484961,1.0534966077
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,50.00,1.266,1.2795484961,0.9894115025
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,50.00,1.346,1.2795484961,1.0519335564
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,51.00,1.320,1.3624928681,0.9688124106
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,51.00,1.400,1.3624928681,1.0275283143
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,51.00,1.426,1.3624928681,1.046610983
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.444,1.4490455286,0.9965180331
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.454,1.4490455286,1.0034191275
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.682,1.4490455286,1.1607640801
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.360,1.4490455286,0.93854884
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.516,1.4490455286,1.0462059128
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.640,1.4490455286,1.1317794836
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.458,1.4490455286,1.0061795653
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,52.00,1.458,1.4490455286,1.0061795653
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,53.00,1.604,1.5392895167,1.0420391893
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,53.00,1.364,1.5392895167,0.8861231011
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,53.00,1.616,1.5392895167,1.0498349937
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,53.00,1.700,1.5392895167,1.1044056245
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,54.00,1.722,1.6333081463,1.0543019723
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,54.00,1.470,1.6333081463,0.9000138788
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,55.00,2.030,1.731185002,1.1726072012
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,55.00,1.842,1.731185002,1.0640110663
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,2.006,1.8330039343,1.0943784476
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,1.758,1.8330039343,0.9590814112
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,2.008,1.8330039343,1.0954695527
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,2.040,1.8330039343,1.1129272348
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,1.974,1.8330039343,1.0769207655
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,1.612,1.8330039343,0.8794307365
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,56.00,1.974,1.8330039343,1.0769207655
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,57.00,1.904,1.9388490562,0.9820259055
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,57.00,1.976,1.9388490562,1.0191613389
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,57.00,1.630,1.9388490562,0.8407049506
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,57.00,2.046,1.9388490562,1.0552652325
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,2.004,2.0488047389,0.9781312791
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,2.010,2.0488047389,0.9810598159
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,2.054,2.0488047389,1.0025357522
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,1.886,2.0488047389,0.9205367228
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,1.984,2.0488047389,0.9683694899
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,58.00,1.946,2.0488047389,0.9498220904
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,59.00,1.934,2.1629556085,0.8941468759
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,59.00,2.062,2.1629556085,0.9533251593
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,59.00,2.126,2.1629556085,0.982914301
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,59.00,2.152,2.1629556085,0.9949348898
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,60.00,2.164,2.2813865418,0.9485459655
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,60.00,1.940,2.2813865418,0.8503600615
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,60.00,2.274,2.2813865418,0.9967622577
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,60.00,2.390,2.2813865418,1.0476085294
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,62.00,2.210,2.5314293406,0.8730245654
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,63.00,2.832,2.6632121836,1.0633775324
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,63.00,2.478,2.6632121836,0.9304553408
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,64.00,2.940,2.7996170385,1.0501436302
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,64.00,2.695,2.7996170385,0.962631661
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,64.00,2.696,2.7996170385,0.9629888527
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,67.00,3.212,3.237425637,0.992146341
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,67.00,3.632,3.237425637,1.1218790506
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,67.00,3.144,3.237425637,0.9711419975
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,68.00,3.424,3.3931816468,1.0090824354
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,68.00,3.600,3.3931816468,1.0609511587
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,69.00,3.188,3.5539923569,0.8970193742
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,70.00,3.356,3.7199449761,0.9021638819
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,70.00,3.730,3.7199449761,1.0027030034
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,70.00,3.604,3.7199449761,0.9688315346
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,71.00,3.778,3.8911269305,0.9709269493
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,71.00,4.140,3.8911269305,1.0639591239
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,71.00,3.626,3.8911269305,0.9318637158
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,72.00,4.138,4.0676258609,1.0173010354
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,73.00,4.626,4.2495296204,1.0885910708
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.900,4.4369262719,1.1043681368
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.740,4.4369262719,1.0683071364
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.758,4.4369262719,1.072363999
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.544,4.4369262719,1.0241324109
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,74.00,4.432,4.4369262719,0.9988897107
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,76.00,4.838,4.8285515375,1.0019567902
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,76.00,5.200,4.8285515375,1.0769275133
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,78.00,6.450,5.2432102682,1.2301623757
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,78.00,5.720,5.2432102682,1.090934696
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,78.00,5.040,5.2432102682,0.9612431587
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,80.00,5.650,5.6816142849,0.9944356862
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,81.00,5.360,5.9099440805,0.9069459756
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,82.00,6.810,6.1444785505,1.1083121121
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,83.00,6.890,6.3853075455,1.079039647
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,83.00,6.510,6.3853075455,1.0195280264
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,83.00,7.300,6.3853075455,1.1432495534
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,83.00,6.190,6.3853075455,0.9694129775
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,84.00,6.120,6.6325211046,0.9227260499
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,84.00,7.210,6.6325211046,1.0870677811
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,84.00,6.570,6.6325211046,0.9905735536
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,85.00,7.450,6.8862094532,1.0818724075
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,86.00,7.630,7.1464630016,1.0676610231
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,87.00,7.280,7.4133723426,0.9820092211
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,87.00,7.350,7.4133723426,0.9914516175
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,87.00,7.570,7.4133723426,1.0211277203
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,87.00,7.520,7.4133723426,1.0143831515
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,87.00,7.920,7.4133723426,1.0683397021
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,92.00,8.690,8.8509392749,0.981816701
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,94.00,8.590,9.4757473415,0.9065248038
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,96.00,11.020,10.130103239,1.0878467612
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,110.00,14.240,15.600251361,0.9128058049
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2003,126.00,24.720,23.999040799,1.0300411674
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,5.00,0.001,0.000861627,1.1605950488
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,5.00,0.001,0.000861627,1.1605950488
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,5.00,0.001,0.000861627,1.1605950488
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,5.00,0.001,0.000861627,1.1605950488
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,5.00,0.001,0.000861627,1.1605950488
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.002,0.0015362483,1.3018728936
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.002,0.0015362483,1.3018728936
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.002,0.0015362483,1.3018728936
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,6.00,0.001,0.0015362483,0.6509364468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.001,0.0025049499,0.399209574
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.002,0.0025049499,0.798419148
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.001,0.0025049499,0.399209574
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,7.00,0.001,0.0025049499,0.399209574
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,8.00,0.004,0.0038259059,1.0455040238
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,8.00,0.003,0.0038259059,0.7841280179
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,8.00,0.003,0.0038259059,0.7841280179
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,8.00,0.003,0.0038259059,0.7841280179
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,13.00,0.022,0.0178445582,1.2328688505
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,15.00,0.030,0.0280945865,1.067821374
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,15.00,0.032,0.0280945865,1.1390094656
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,17.00,0.038,0.0417860076,0.9093953255
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,22.00,0.106,0.0946634323,1.1197565675
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,22.00,0.091,0.0946634323,0.9613004495
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,23.00,0.092,0.1089966452,0.844062676
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,23.00,0.107,0.1089966452,0.9816815905
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,23.00,0.094,0.1089966452,0.8624118646
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,24.00,0.118,0.1247491632,0.9458981282
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,25.00,0.140,0.141993556,0.9859602359
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,25.00,0.135,0.141993556,0.9507473704
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.150,0.1608029145,0.9328189134
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.170,0.1608029145,1.0571947685
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.162,0.1608029145,1.0074444265
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.172,0.1608029145,1.069632354
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,26.00,0.146,0.1608029145,0.9079437424
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,27.00,0.169,0.1812508338,0.9324095038
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,27.00,0.174,0.1812508338,0.9599955838
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.192,0.2034113968,0.9438999143
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.202,0.2034113968,0.9930613682
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.188,0.2034113968,0.9242353328
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.192,0.2034113968,0.9438999143
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.214,0.2034113968,1.0520551129
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,28.00,0.190,0.2034113968,0.9340676236
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,29.00,0.214,0.2273591594,0.9412420444
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,30.00,0.242,0.2531691364,0.9558827093
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,30.00,0.228,0.2531691364,0.9005837095
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,30.00,0.240,0.2531691364,0.9479828521
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,30.00,0.214,0.2531691364,0.8452847098
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,31.00,0.272,0.2809167882,0.968258258
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,31.00,0.298,0.2809167882,1.0608123561
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,31.00,0.240,0.2809167882,0.8543455217
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,32.00,0.256,0.3106780087,0.8240042514
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,32.00,0.314,0.3106780087,1.0106927146
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,32.00,0.310,0.3106780087,0.9978176482
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,33.00,0.302,0.3425291134,0.88167688
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,33.00,0.360,0.3425291134,1.0510055523
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,34.00,0.354,0.3765468286,0.9401221125
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,34.00,0.404,0.3765468286,1.0729077217
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,35.00,0.456,0.4128082812,1.1046290028
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,36.00,0.380,0.4513909886,0.8418422379
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,37.00,0.566,0.4923728496,1.1495353582
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,39.00,0.592,0.5818474823,1.017448761
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,39.00,0.490,0.5818474823,0.8421450893
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,40.00,0.527,0.6304978817,0.835847376
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,40.00,0.665,0.6304978817,1.054722021
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,40.00,0.622,0.6304978817,0.9865219505
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,41.00,0.670,0.6818626742,0.9826025464
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,41.00,0.594,0.6818626742,0.8711431531
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,41.00,0.636,0.6818626742,0.9327391336
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,41.00,0.712,0.6818626742,1.044198527
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,41.00,0.612,0.6818626742,0.8975414305
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,42.00,0.622,0.7360215419,0.8450839609
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,42.00,0.633,0.7360215419,0.8600291757
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,42.00,0.778,0.7360215419,1.0570342791
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,43.00,0.764,0.7930545014,0.9633638024
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,43.00,0.904,0.7930545014,1.1398964364
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,43.00,0.706,0.7930545014,0.8902288541
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,44.00,0.812,0.8530418971,0.9518875951
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,45.00,0.800,0.9160643951,0.8733010521
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,46.00,0.832,0.9822029768,0.8470754209
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,46.00,0.895,0.9822029768,0.9112169492
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,46.00,0.912,0.9822029768,0.9285249806
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,46.00,1.032,0.9822029768,1.0506993202
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,47.00,0.965,1.0515389336,0.9177025873
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,48.00,1.008,1.1241538607,0.8966744102
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,49.00,1.032,1.2001296524,0.8599070925
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,50.00,1.124,1.2795484961,0.8784348569
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,50.00,1.302,1.2795484961,1.0175464267
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,53.00,1.546,1.5392895167,1.004359468
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,54.00,1.672,1.6333081463,1.0236892553
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,54.00,1.460,1.6333081463,0.8938913354
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,55.00,1.783,1.731185002,1.0299303644
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,56.00,1.809,1.8330039343,0.9869045921
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,57.00,1.825,1.9388490562,0.9412800827
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,59.00,2.170,2.1629556085,1.0032568359
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,59.00,1.832,2.1629556085,0.8469891813
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.067,2.2813865418,0.9060279625
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.149,2.2813865418,0.9419710166
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.308,2.2813865418,1.0116654753
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.316,2.2813865418,1.0151721147
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,60.00,2.332,2.2813865418,1.0221853935
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,61.00,2.507,2.404182663,1.0427660255
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,61.00,2.516,2.404182663,1.0465095014
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,61.00,2.242,2.404182663,0.9325414556
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,61.00,2.398,2.404182663,0.9974283722
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,62.00,3.180,2.5314293406,1.2562072933
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,63.00,2.487,2.6632121836,0.9338347186
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,63.00,2.726,2.6632121836,1.0235759722
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,63.00,2.632,2.6632121836,0.988280249
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,67.00,3.072,3.237425637,0.9489021045
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,67.00,3.096,3.237425637,0.9563154022
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,68.00,3.220,3.3931816468,0.9489618698
164712,WGOM,NONE,10,FALL,NMFS fall BTS,2004,68.00,3.242,3.3931816468,0.9554454602
